Fe3O4,"iron(II,III) oxide magnetite triiron(II, III) tetraoxide"
Fe3P,iron(tri) phosphide
Fe4(P2O7)3,iron(III) pyrophosphate
Fe7Si8O24H2,amosite brown asbestos grunerite
GaAs,gallium(III) arsenide
GaAsO4,gallium(III) orthoarsenate
GaBr3,gallium(III) bromide
Ga(C2H3O2)3,gallium(III) acetate
GaCl2,gallium(II) chloride
GaCl3,gallium trichloride
Ga(ClO4)3,gallium(III) perchlorate
GaI2,gallium(II) iodide
GaI3,gallium(III) iodide
GaN,gallium(III) nitride
Ga(OH)3,gallium(III) hydroxide
GaPO4,gallium(III) orthophosphate
GaSb,gallium(III) antimonide
GaTe,gallium(II) telluride
Ga2O3,gallium(III) oxide
Ga2(SO4)3·18H2O,gallium(III) sulfate octadecahydrate
Ga2S3,gallium(III) sulfide
Ga2Te3,gallium(III) telluride
GeBr4,germanium(IV) bromide
GeH3COOH,2-germaacetic acid
GeI2,germanium(II) iodide
GeI4,germanium(IV) iodide
GeO,germanium(II) oxide
HArF,argon fluorohydride
HAt,hydrogen astatide
HBr,hydrogen bromide hydrobromic acid
HBrO,hypobromous acid
HBrO2,bromous acid
HBrO3,bromic acid
HBrO4,perbromic acid
HCCH,acetylene ethyne
HCN,hydrocyanic acid hydrogen cyanide
HCNO,fulminic acid
HCONH2,formamide methanamide
HCOO−,formate ion
HCOOH,formic acid methanoic acid
HCOONH4,ammonium formate
HCO3−,hydrogen carbonate ion
HC3H5O3,lactic acid
HC5H5N+,pyridinium ion
HC6H7O6,ascorbic acid
HC9H7O4,acetylsalicylic acid
HC12H17ON4SCl2,thiamine hydrochloride vitamin B1 hydrochloride
HCl,hydrochloric acid hydrogen chloride
HClO,hypochlorous acid
HClO2,chlorous acid
HClO3,chloric acid
HClO4,perchloric acid
HDO,semiheavy water water-d1
HF,hydrofluoric acid
HI,hydroiodic acid
HIO,hypoiodous acid
HIO2,iodous acid
HIO3,iodic acid
HIO4,periodic acid
HNCO,isocyanic acid
HNO,nitroxyl
HNO2,nitrous acid
HNO3,nitric acid hydrogen nitrate
HN3,hydrazoic acid
HOBr,hypobromous acid
HOCl,hypochlorous acid
HOF,hypofluorous acid
HOOCCOOH,oxalic acid
HPO42−,hydrogen phosphate ion
HSO3−,hydrogen sulfite ion
HSO4−,hydrogen sulfate
HTO,partially tritiated water water-t
H2,hydrogen
H2C(CH)CN,acrylonitrile
H2CO,formaldehyde
H2CO3,carbonic acid
H2CSO,sulfine
H2C2O4,oxalic acid
H2C4H4O6,tartaric acid
H2C8H4O4,phthalic acid H2Ph
H2CrO4,chromic acid
H2NCH2COOH,glycine
H2N2O2,hyponitrous acid
H2NNH2,hydrazine
H2O,water
H2O2,hydrogen peroxide
H2O2Si,Oxosilanol
H2PO4−,dihydrogen phosphate ion
H2S,hydrogen sulfide hydrosulfuric acid
H2SO3,sulfurous acid
H2SO4,sulfuric acid hydrogen sulfate
H2S2O2,thiosulfurous acid
H2S2O3,thiosulfuric acid
H2S2O4,dithionous acid
H2S2O5,disulfurous acid
H2S2O6,dithionic acid
H2S2O7,disulfuric acid
H2S2O8,peroxydisulfuric acid
H2SeO3,selenous acid
H2SeO4,selenic acid
H2SiO3,silicic acid
H2TeO3,tellurous acid
H2TiO3,titanic acid
H3AsO4,arsenic acid
H3CCH2CH3,propane
H3N+CH2COO−,zwitterion
H3O+,hydronium ion
H3PO2,hypophosphorous acid
H3PO3,phosphorous acid
H3PO4,phosphoric acid
H4XeO6,perxenic acid
H6TeO6,telluric acid
HfBr4,hafnium(IV) bromide
HfF4,hafnium(IV) fluoride
HfOCl2 · 8H2O,hafnium(IV) oxychloride octahydrate
HfOH(C2H3O2)3,"hafnium(IV) acetate, basic"
Hf(SO4)2,hafnium(IV) sulfate
Hg(BrO3)2 · 2H2O,mercury(II) bromate dihydrate
Hg2Br2,mercury(I) bromide
HgBr2,mercury(II) bromide
Hg(C2H3O2)2,mercury(II) acetate
Hg(C7H5O2)2 · H2O,mercury(II) benzoate monohydrate
HgClO4 · 4H2O,mercury(I) perchlorate tetrahydrate
Hg(ClO4)2 · 3H2O,mercury(II) perchlorate trihydrate
HgCl2,mercury(II) chloride
Hg(IO3)2,mercury(II) iodate
HgI2,mercury(II) iodide
Hg(NO3)2 · H2O,mercury(II) nitrate monohydrate
Hg(CNO)2,mercury(II) fulminate
HgNa,sodium amalgam
HgO,mercury(II) oxide
Hg(OH)2,mercury(II) hydroxide
HgS,mercury(II) sulfide cinnabar
Hg(SCN)2,mercury(II) thiocyanate
HgSe,mercury(II) selenide
HgSeO3,mercury(II) selenite
HgTe,mercury(II) telluride
HgTeO3,mercury(II) tellurite
HgWO4,mercury(II) tungstate
Hg2Br2,mercury(I) bromide
Hg2Cl2,mercury(I) chloride
Hg2I2,mercury(I) iodide
Hg3(AsO4)2,mercury(II) orthoarsenate
Hg3(PO4)2,mercury(II) phosphate
IBr,iodine monobromide
IBr3,iodine tribromide
ICl,Iodine monochloride
ICl3,iodine(III) chloride
IO3,trioxidoiodine
IO3−,iodate ion
I2,iodine
I2O5,iodine pentoxide
I3−,triiodide ion
InAs,indium(III) arsenide
InBr,indium(I) bromide
InBrI2,indium(III) bromodiiodide
InBr2I,indium(III) dibromoiodide
InBr3,indium(III) bromide
InCl,indium(I) chloride
InCl2,indium(II) chloride
InCl3,indium(III) chloride
InCl3·4H2O,indium(III) chloride tetrahydrate
InI,indium(I) iodide
In(IO3)3,indium(III) iodate
InI2,indium(II) iodide
InI3,indium(III) iodide
In(NO3)3·4.5H2O,indium(III) nitrate tetrahemihydrate
In(OH)3,indium(III) hydroxide
InP,indium(III) phosphide
InPO4,indium(III) orthophosphate
InS,indium(II) sulfide
InSb,indium(III) antimonide
InTe,indium(II) telluride
In2O3,indium(III) oxide
In2(SO4)3·H2O,indium(III) sulfate monohydrate
In2S3,indium(III) sulfide
In2Se3,indium(III) selenide
In2Te3,indium(III) telluride
IrBr3,iridium(III) bromide
KAl(SO4)2,potassium alum
KAsO2,potassium arsenite
KH2AsO4,potassium dihydrogen arsenate
KBr,potassium bromide
KBrO,potassium hypobromite
KBrO2,potassium bromite
KBrO3,potassium bromate
KBrO4,potassium perbromate
KCN,potassium cyanide
KCNO,potassium cyanate
KCNO,potassium fulminate
KCNS,potassium thiocyanate
KCl,potassium chloride
KClO,potassium hypochlorite
KClO2,potassium chlorite
KClO3,potassium chlorate
KClO4,potassium perchlorate
K2CrO4,potassium chromate
K2Cr2O7,potassium dichromate
K2HAsO4,dipotassium hydrogen arsenate
K2HPO3,dipotassium phosphite
K2HPO4,dipotassium phosphate
K3AsO4,potassium arsenate
K3C6H5O7,potassium citrate
K3PO3,tripotassium phosphite
K3PO4,tripotassium phosphate
KF,potassium fluoride
KOF,potassium hypofluorite
KH,potassium hydride
KHCO3,potassium bicarbonate
KHS,potassium hydrosulfide
KHSO3,potassium bisulfite
KHSO4,potassium bisulfate
KH2PO3,monopotassium phosphite
KH2PO4,monopotassium phosphate
KI,potassium iodide
KIO,potassium hypoiodite
KIO2,potassium iodite
KIO3,potassium iodate
KIO4,potassium periodate
KMnO4,potassium permanganate
KNO3,potassium nitrate
KNO2,potassium nitrite
K2CO3,potassium carbonate
K2MnO4,potassium manganate
K2N2O2,potassium hyponitrite
KNbO3,potassium niobate
K2O,potassium oxide
K2O2,potassium peroxide
K2S,potassium sulfide
K2S2O3,potassium thiosulfate
K2S2O5,potassium metabisulfite
K2S2O8,potassium persulfate
K2SO3,potassium sulfite
K2SO4,potassium sulfate
KOH,potassium hydroxide/caustic potash
LaBr3,lanthanum(III) bromide
LaCl3,lanthanum(III) chloride
LaI3,lanthanum(III) iodide
La2O3,lanthanum(III) oxide
La(OH)3,lanthanum hydroxide
LaPO4,lanthanum(III) phosphate
LaPO4·0.5H2O,lanthanum(III) phosphate crystal hemihydrate
LiAlH4,lithium aluminium hydride
Li(AlSi2O6),keatite
LiBH4,lithium borohydride
LiBr,lithium bromide
LiBr·2H2O,lithium bromide dihydrate
LiBrO,lithium hypobromite
LiBrO2,lithium bromite
LiBrO3,lithium bromate
LiBrO4,lithium perbromate
LiCl,lithium chloride
LiClO,lithium hypochlorite
LiClO2,lithium chlorite
LiClO3,lithium chlorate
LiClO4,lithium perchlorate
LiCN,lithium cyanide
LiCNO,lithium cyanate
LiC2H5O,lithium ethoxide
LiF,lithium fluoride
LiH,lithium hydride
LiHCO3,lithium bicarbonate
LiHS,lithium hydrosulfide
LiHSO3,lithium bisulfite
LiHSO4,lithium hydrogen sulfate
LiH2AsO4,lithium dihydrogen arsenate
LiH2PO3,monolithium phosphite
LiH2PO4,monolithium phosphate
LiI,lithium iodide
LiIO,lithium hypoiodite
LiIO2,lithium iodite
LiIO3,lithium iodate
LiIO4,lithium periodate
LiNa,lithium sodium
LiNaNO2,lithium sodium nitroxylate
LiNbO3,lithium niobate
LiNO2,lithium nitrite
LiNO3,lithium nitrate
LiNO3·H2O,lithium nitrate monohydrate
LiOH,lithium hydroxide
LiTaO3,lithium tantalate lithium metatantalate
LiVO3·2H2O,lithium metavanadate dihydrate
Li2HAsO4,dilithium hydrogen arsenate
Li2B4O7·5H2O,lithium tetraborate pentahydrate
Li2CO3,lithium carbonate
Li2CrO4,lithium chromate
Li2CrO4·2H2O,lithium chromate dihydrate
Li2Cr2O7,lithium dichromate
Li2HPO3,dilithium phosphite
Li2HPO4,dilithium phosphate
Li2MoO4,lithium molybdate
Li2MoO4,lithium orthomolybdate
Li2NbO3,lithium metaniobate
Li2N2O2,lithium hyponitrite
Li2O,lithium oxide
Li2O2,lithium peroxide
Li2S,lithium sulfide
Li2SO3,lithium sulfite
Li2SO4,lithium sulfate
Li2SeO3,lithium selenite
Li2SeO4,lithium selenate
Li2SiO3,lithium metasilicate
Li2SiO3,lithium orthosilicate
Li2TeO3,lithium tellurite
Li2TeO4,lithium tellurate
Li2TiO3,lithium titanate
Li2TiO3,lithium metatitanate
Li2WO4,lithium tungstate
Li2WO4,lithium orthotungstate
Li2ZrO3,lithium metazirconate
Li3AsO4,trilithium arsenate
Li3PO3,trilithium phosphite
Li3PO4,trilithium phosphate
MgBr2,magnesium bromide
Mg(BrO)2,magnesium hypobromite
Mg(BrO2)2,magnesium bromite
Mg(BrO3)2,magnesium bromate
Mg(BrO4)2,magnesium perbromate
Mg(AlO2)2,magnesium aluminate
As2Mg3,magnesium arsenide
MgCO3,magnesium carbonate magnesite
MgC2O4,magnesium oxalate
Mg(ClO)2,magnesium hypochlorite
Mg(ClO2)2,magnesium chlorite
Mg(ClO3)2,magnesium chlorate
Mg(ClO3)2·xH2O,magnesium chlorate hydrate
Mg(ClO4)2,magnesium perchlorate
MgCl2,magnesium chloride
MgCrO4,magnesium chromate
MgCrO4·5H2O,magnesium chromate pentahydrate
MgF2,magnesium fluoride
MgHPO4,dimagnesium phosphate
MgI2,magnesium iodide
Mg(IO)2,magnesium hypoiodite
Mg(IO2)2,magnesium iodite
Mg(IO3)2,magnesium iodate
Mg(IO4)2,magnesium periodate
MgMoO4,magnesium molybdate
MgNH4PO4·6H2O,magnesium ammonium phosphate hexahydrate
Mg(NO2)2,magnesium nitrite
Mg(NO3)2,magnesium nitrate
Mg(NO3)2·6H2O,magnesium nitrate hexahydrate
MgNaAl5(Si4O10)3(OH)6,montmorillonite (clay)
MgO,magnesium oxide magnesia periclase
Mg(OH)2,magnesium hydroxide milk of magnesia
MgPo,magnesium polonide
MgS,magnesium sulfide
MgSO3,magnesium sulfite
MgSO4,magnesium sulfate
MgSe,magnesium selenide
MgSeO3,magnesium selenite
MgSeO4,magnesium selenate
MgSiO3,magnesium metasilicate enstatite
MgTiO3,magnesium metatitanate
Mg(VO3)2,magnesium metavanadate
MgWO4,magnesium tungstate
Mg2Al(AlSiO5)(OH)4,amesite
Mg2P2O7,magnesium pyrophosphate
Mg2SiO4,forsterite
Mg3As2,magnesium arsenide
Mg3Bi2,magnesium bismuthide
Mg3P2,magnesium phosphide
Mg3(Si2O5)(OH)4,chrysotile
Mg3(Si4O10)(OH)2,talc
Mg3(VO4)2,magnesium orthovanadate
MnAs,manganese(III) arsenide
MnBi,manganese(III) bismuthide
MnBr2,manganese(II) bromide
MnBr2·4H2O,manganese(II) bromide tetrahydrate
Mn(CHO2)2,manganese(II) formate
Mn(CHO2)2·2H2O,manganese(II) formate dihydrate
MnCO3,manganese(II) carbonate
MnCl2,manganese(II) chloride
MnF2,manganese(II) fluoride
MnI2,manganese(II) iodide
MnMoO4,manganese(II) orthomolybdate
Mn(NO3)2,manganese(II) nitrate
Mn(NO3)2·4H2O,manganese(II) nitrate tetrahydrate
MnO,manganese(II) oxide
Mn(OH)2,manganese hydroxide
MnOOH,manganite
MnO2,manganese dioxide pyrolusite
MnO4−,permanganate ion
MnPb8(Si2O7)3,barysilate
MnS,manganese sulfide
MnTe,manganese(II) telluride
MnZrO3,manganese(II) metazirconate
Mn2O3,manganese(III) oxide
Mn3As2,manganese(II) arsenide
Mn3O4,"manganese(II,III) oxide trimanganese tetroxide hausmannite"
Mn3P2,manganese(II) phosphide
Mn3Sb2,manganese(II) antimonide
MoBr2,molybdenum(II) bromide
MoBr3,molybdenum(III) bromide
MoCl2,molybdenum(II) chloride
MoCl3,molybdenum(III) chloride
MoCl5,molybdenum(V) chloride
MoO2,molybdenum(IV) oxide
MoO3,Molybdenum trioxide
MoO42−,molybdate ion
MoSe2,molybdenum(IV) selenide
MoS2,molybdenum sulfide molybdenum disulfide molybdenite
NCl3,nitrogen trichloride
NHCl2,dichloramine
NH2Cl,monochloramine
NH2−,amide ion
NH2CH2CH2NH2,ethylenediamine
NH2CH2CN,aminoacetonitrile
NH2COOH,carbamic acid
NH2CONH2,urea
NH2C6H4SO3H,sulfanilic Acid
NH2OH,hydroxylamine
(NH2)2CO,urea
(NH2)2CO·HClO4,urea perchlorate
NH3,ammonia
NH4+,ammonium ion
(NH4)3N,ammonium nitride
NH4Br,ammonium bromide
NH4CO2NH2,ammonium carbamate
(NH4)2CO3,ammonium carbonate
NH4Cl,ammonium chloride
NH4ClO4,Ammonium perchlorate
NH4HS,ammonium hydrosulfide
(NH4)H2AsO4,ammonium dihydrogen arsenate
NH4NO3,ammonium nitrate
NH4OCONH2,ammonium carbamate
NH4OH,ammonium hydroxide
(NH4)2Ce(NO3)6,ammonium cerium(IV) nitrate ceric ammonium nitrate CAN
(NH4)3PO4,ammonium phosphate
(NH4)2CrO4,ammonium chromate
(NH4)2Hg(SCN)4,mercury(II) ammonium thiocyanate
(NH4)2[PtCl6],ammonium hexachloroplatinate(IV)
(NH4)2[Pt(SCN)6],ammonium hexathiocyanoplatinate(IV)
(NH4)2SO4,ammonium sulfate
NI3,nitrogen triiodide
NO,nitric oxide nitrogen oxide nitrogen(II) oxide
NOCl,nitrosyl chloride
NOBr,nitrosyl bromide
NOI,nitrosyl iodide
NO2,nitrogen dioxide nitrogen(IV) oxide
NO2−,nitrite ion
NO2Cl,nitryl chloride
NO3−,nitrate ion
NO4-,peroxynitrate ion
N2,nitrogen
N2H2,diazene
N2H4,hydrazine
N2O,nitrous oxide dinitrogen oxide nitrogen(I) oxide
N2O3,dinitrogen trioxide nitrogen(III) oxide
N2O4,dinitrogen tetroxide nitrogen(IV) oxide
N2O5,dinitrogen pentaoxide nitrogen(V) oxide
N4H4,trans-tetrazene
NaAlSi3O3,albite
NaAsO2,sodium metaarsenite
NaH2AsO4,sodium dihydrogen arsenate
NaAu(CN)2,sodium dicyanoaurate(I)
Na2Cr2O7 · 2H2O,Sodium dichromate dihydrate
Na[B(NO3)4],sodium tetranitratoborate(III)
NaBr,sodium bromide
NaBrO,sodium hypobromite
NaBrO2,sodium bromite
NaBrO3,sodium bromate
NaBrO4,sodium perbromate
NaCN,sodium cyanide
NaCNO,sodium cyanate
NaCNO,sodium fulminate
NaC6F5COO,pentafluorobenzoate
NaC6H5COO,sodium benzoate
NaC6H7O7,monosodium citrate
NaCa2(Al5Si5O20) · 6H2O,thomsonite
NaCl,sodium chloride rock-salt halite
NaClO2,sodium chlorite
NaClO3,sodium chlorate
NaClO4,sodium perchlorate
NaF,sodium fluoride
NaOF,sodium hypofluorite
NaH,sodium hydride
NaHCOO,sodium formate
NaHCO3,sodium bicarbonate baking soda
NaHS,sodium hydrosulfide
NaHSO3,sodium bisulfite
NaHSO4,sodium bisulfate
NaH2PO3,monosodium phosphite
NaH2PO4,monosodium phosphate
NaI,sodium iodide
NaIO,sodium hypoiodite
NaIO2,sodium iodite
NaIO3,sodium iodate
NaIO4,sodium periodate
NaNH2C6H4SO3,sodium sulfanilate
NaNO2,sodium nitrite
NaNO3,sodium nitrate
NaNbO3,sodium metaniobate
NaNbO3 · 7H2O,sodium metaniobate heptahydrate
NaOCl,sodium hypochlorite
NaOH,sodium hydroxide
NaO2As(CH3)2 · 3H2O,sodium salt of cacodylic acid
NaSeO3,sodium selenite
NaTaO3,sodium metatantalate
NaVO3,sodium metavanadate
Na2CO3,sodium carbonate soda ash
Na2C2O4,sodium oxalate
Na2C6H6O7,disodium citrate
Na2HAsO4,disodium hydrogen arsenate
Na2HPO3,disodium phosphite
Na2HPO4,disodium phosphate
Na2MoS4,sodium thiomolybdate
Na2N2O2,sodium hyponitrite
Na2O2,sodium peroxide
Na2O,sodium oxide
Na2S,sodium monosulfide
Na2SO3,sodium sulfite
Na2SO4,sodium sulfate salt cake
Na2S2O3,sodium thiosulfate
Na2S2O5,sodium disulfite
Na2S2O8,sodium persulfate
Na2S4,sodium tetrasulfide
Na2SeO3,sodium selenite
Na2SeO4,sodium selenate
Na2TeO3,sodium tellurite
Na2TeO4,sodium tellurate
Na2TiO3,sodium metatitanate
Na2U2O7,Sodium Diurinate
Na2Zn(OH)4,sodium zincate
Na2ZnO2,sodium zincate
Na2ZrO3,sodium metazirconate
Na3AlF6,cryolite
Na3AsO4,sodium arsenate
Na3[Co(CO3)3],sodium tricarbonatocobaltate(III)
Na3VO4,sodium orthovanadate
Na3C6H5O7,trisodium citrate
Na3PO3,trisodium phosphite
Na3PO4,trisodium phosphate
Na4V2O7,sodium pyrovanadate
NbBr5,niobium(V) bromide
NbCl3,niobium(III) chloride
NbCl5,niobium(V) chloride
NbI5,niobium(V) iodide
Nb2O3,niobium(III) oxide
NdAsO4,Neodymium arsenate
Nd(CH3COO)3,neodymium acetate
NdCl2,neodymium(II) chloride neodymium dichloride
NdI2,neodymium(II) iodide neodymium diiodide
NdI3,neodymium(III) iodide neodymium triiodide
Nd(OH)3,neodymium hydroxide
Nd2O3,neodymium(III) oxide dineodymium trioxide
NiAs,nickel(III) arsenide
NiAsS,nickel arsenic sulfide gersdorffite
NiBr2,nickel(II) bromide
NiBr2 · 3H2O,nickel(II) bromide trihydrate
NiBr2 · 6H2O,nickel(II) bromide hexahydrate
Ni(CO)3,nickel(II) carbonate
Ni(CO)4,nickel tetracarbonyl
NiC2O4 · 2H2O,nickel(II) oxalate dihydrate
NiCl2,nickel(II) chloride
NiFe2O4,nickel(II) iron(III) oxide
NiI2,nickel(II) iodide
Ni(H2PO)2 · 6H2O,nickel(II) hypophosphite hexahydrate
NiMoO4,nickel(II) orthomolybdate
Ni(NO3)2 · 6H2O,nickel(II) nitrate hexahydrate
NiOOH,nickel oxo-hydroxide
NiO,nickel(II) oxide
Ni(OH)2,nickel(II) hydroxide
NiS,nickel(II) sulfide millerite
NiSO4,nickel sulfate
NiS2,nickel sulfide
NiSb,nickel antimonide
NiSe,nickel(II) selenide
NiTiO3,nickel(II) metatitanate
Ni(VO3)2,nickel(II) metavanadate
NiWO4,nickel(II) orthotungstate
Ni2SiO4,nickel(II) orthosilicate
Ni3(PO4)2,nickel(II) orthophosphate
Ni3Sb2,nickel(II) antimonide
O,oxygen
OV,Vanadium(II) Oxide
O2,dioxygen
O2−,superoxide ion
O22−,peroxide ion
OF2,oxygen difluoride
O2F2,dioxygen difluoride
O2Ti,titanium dioxide
O2U,uranium oxide
OH−,hydroxide ion
O3,ozone
O3−,ozonide ion
O3U,Uranium Trioxide
PCl3,phosphorus trichloride
PCl5,phosphorus pentachloride
POCl3,phosphoryl chloride
P2I4,diphosphorus tetraiodide
P2O5,phosphorus pentoxide
P2S3,diphosphorus trisulfide
P2Se3,diphosphorus triselenide
P3N5,triphosphorus pentanitride
PH3,phosphine
POCl3,phosphoryl chloride
PbCl2,lead(II) chloride
PbCl4,lead(IV) chloride
PbHAsO4,lead hydrogen arsenate
PbI2,lead(II) iodide
Pb(IO3)2,lead(II) iodate
Pb(N3)2,lead(II) nitride
Pb(NO3)2,lead(II) nitrate
Pb(OH)2,lead(II) hydroxide
Pb(OH)4,lead(IV) hydroxide
PbC2O4,lead oxalate
PbCO3,lead carbonate
PbCrO4,lead chromate
PbF2,lead(II) fluoride
PbO,lead(II) oxide
PbO2,lead dioxide
PbS,lead(II) sulfide
PbSO4,lead(II) sulfate
Pb2,diplumbyne
PoBr2,polonium dibromide
PoCl2,polonium dichloride
PoCl4,polonium tetrachloride
PoF6,polonium hexafluoride
PoH2,polonium hydride
PoO,polonium monoxide
PoO2,polonium dioxide
PoO3,polonium trioxide
RaCl2,radium chloride
RbBr,rubidium bromide
RbBrO,rubidium hypobromite
RbBrO2,rubidium bromite
RbBrO3,rubidium bromate
RbBrO4,rubidium perbromate
RbCl,rubidium chloride
RbClO,rubidium hypochlorite
RbClO2,rubidium chlorite
RbClO3,rubidium chlorate
RbClO4,rubidium perchlorate
RbCN,rubidium cyanide
RbCNO,rubidium cyanate
RbCNO,rubidium fulminate
RbF,rubidium fluoride
RbH,rubidium hydride
RbH2PO3,monorubidium phosphite
RbH2PO4,monorubidium phosphate
RbHS,rubidium hydrosulfide
RbI,rubidium iodide
RbIO,rubidium hypoiodite
RbIO2,rubidium iodite
RbIO3,rubidium iodate
RbIO4,rubidium periodate
RbOH,rubidium hydroxide
Rb2O,rubidium oxide
Rb2O2,rubidium peroxide
Rb2CO3,rubidium carbonate
Rb2S,rubidium sulfide
Rb2SO3,rubidium sulfite
Rb2SO4,rubidium sulfate
Rb2HPO3,dirubidium phosphite
Rb2HPO4,dirubidium phosphate
Rb3PO3,trirubidium phosphite
Rb3PO4,trirubidium phosphate
RbHCO3,rubidium bicarbonate
RbHSO3,rubidium bisulfite
RbHSO4,rubidium bisulfate
RbNbO3,rubidium niobate
RbNO2,rubidium nitrite
RbNO3,rubidium nitrate
RnF2,radon difluoride
RuCl3,ruthenium(III) chloride
RuF6,ruthenium hexafluoride
RuO4,ruthenium tetroxide
SCN−,thiocyanate
SF4,sulfur tetrafluoride
SF6,sulfur hexafluoride
SOF2,thionyl difluoride
SO2,sulfur dioxide
SO2Cl2,sulfuryl chloride
SO2F2,sulfuryl difluoride
SO2OOH−,peroxymonosulfurous acid (aqueous)
SO3,sulfur trioxide
SO32−,sulfite ion
SO42−,sulfate ion
S2Br2,sulfur(II) bromide
S2O32−,thiosulfate ion
S2O72−,disulfate ion
SbBr3,antimony(III) bromide
SbCl3,antimony(III) chloride
SbCl5,antimony(V) chloride
SbI3,antimony(III) iodide
SbPO4,antimony(III) phosphate
Sb2OS2,antimony oxysulfide kermesite
Sb2O3,antimony(III) oxide
Sb2O5,antimony(V) oxide
Sb2S3,antimony(III) sulfide
Sb2Se3,antimony(III) selenide
Sb2Se5,antimony(V) selenide
Sb2Te3,antimony(III) telluride
Sc2O3,scandium oxide scandia
SeBr4,selenium(IV) bromide
SeCl,selenium(I) chloride
SeCl4,selenium(IV) chloride
SeOCl2,selenium(IV) oxychloride
SeOF2,selenyl difluoride
SeO2,selenium(IV) oxide
SeO42−,selenate ion
SeTe,selenium(IV) telluride
SiBr4,silicon(IV) bromide
SiC,silicon carbide
SiCl4,silicon(IV) chloride
SiH4,silane
SiI4,silicon(IV) iodide
SiO2,silicon(IV) dioxide silica quartz
SiO44−,silicate ion
Si2O76−,disilicate ion
Si3N4,silicon nitride
Si6O1812−,cyclosilicate ion
SnBrCl3,tin(IV) bromotrichloride
SnBr2,tin(II) bromide
SnBr2Cl2,tin(IV) dibromodichloride
SnBr3Cl,tin(IV) tribromochloride
SnBr4,tin(IV) bromide
Sn(CH3COO)2,tin(II) acetate
Sn(CH3COO)4,tin(IV) acetate
SnCl2,tin(II) chloride
SnCl2I2,tin(IV) dichlorodiiodide
SnCl4,tin(IV) chloride
Sn(CrO4)2,tin(IV) chromate
SnI4,tin(IV) iodide
Sn(OH)2,tin(II) hydroxide
Sn(OH)4,tin(IV) hydroxide
SnO,tin(II) oxide
SnO2,tin(IV) oxide
SnO32−,stannate ion
SnS,tin(II) sulfide
SnS2,tin(IV) sulfide
Sn(SO4)2·2H2O,tin(IV) sulfate dihydrate
SnSe,tin(II) selenide
SnSe2,tin(IV) selenide
SnTe,tin(II) telluride
SnTe4,tin(IV) telluride
Sn(VO3)2,tin(II) metavanadate
Sn3Sb4,tin(IV) antimonide
SrBr2,strontium bromide
SrBr2·6H2O,strontium bromide hexahydrate
SrCO3,strontium carbonate
SrCl2,strontium chloride
Sr(ClO)2,strontium hypochlorite
Sr(ClO2)2,strontium chlorite
Sr(ClO3)2,strontium chlorate
Sr(ClO4)2,strontium perchlorate
SrC2O4,strontium oxalate
SrF2,strontium fluoride
SrHfO3,strontium hafnate
Sr(HS)2,strontium hydrosulfide
SrI2,strontium iodide
SrI2·6H2O,strontium iodide hexahydrate
Sr(IO)2,strontium hypoiodite
Sr(IO2)2,strontium iodite
Sr(IO3)2,strontium iodate
Sr(IO4)2,strontium periodate
Sr(MnO4)2,strontium permanganate
SrMoO4,strontium orthomolybdate
Sr(NbO3)2,strontium metaniobate
SrO,strontium oxide
Sr(OH)2,strontium hydroxide
Sr2RuO4,strontium ruthenate
SrS,strontium sulfide
SrSeO3,strontium selenite
SrSeO4,strontium selenate
SrTeO3,strontium tellurite
SrTeO4,strontium tellurate
SrTiO3,strontium metatitanate
UBr2,uranium dibromide
UBr3,uranium tribromide
UBr5,uranium pentabromide
UC2,uranium carbide
UCl3,uranium trichloride
UCl4,uranium tetrachloride
UF4,uranium(IV) fluoride
UF6,uranium(VI) fluoride
UI3,uranium(III) iodide
UN,uranium nitride
UO2,uranium dioxide
UO2(CH3COO)2,uranyl acetate
UO2Cl2,uranyl chloride
UO2(HCOO)2,uranyl formate
UO2(NO3)2,uranyl nitrate
UO2SO4,uranyl sulfate
UO3,uranium trioxide
U3O8,triuranium octoxide
USe2,uranium diselenide
US2,uranium sulfide
UTe2,uranium ditelluride
VBr2,vanadium(II) bromide
VBr3,vanadium(III) bromide
VCl2,vanadium(II) chloride
VCl3,vanadium(III) chloride
VI3,vanadium(III) iodide
VN,vanadium nitride
VOC2O4,vanadyl oxalate
VOSO4,vanadium oxysulfate
V2O3,vanadium(III) oxide
V2O5,vanadium pentoxide
V2O74−,divanadate ion pyrovanadate ion
WBr2,tungsten(II) bromide
WBr3,tungsten(III) bromide
WBr4,tungsten(IV) bromide
WBr5,tungsten(V) bromide
WBr6,tungsten(VI) bromide
W(CO)6,tungsten(VI) carbonyl
WCl2,tungsten(II) chloride
WCl3,tungsten(III) chloride
WCl4,tungsten(IV) chloride
WCl5,tungsten(V) chloride
WCl6,tungsten(VI) chloride
WF4,tungsten(IV) fluoride
WF5,tungsten(V) fluoride
WF6,tungsten(VI) fluoride
WI2,tungsten(II) iodide
WI4,tungsten(IV) iodide
WOBr3,tungsten(V) oxytribromide
WOBr4,tungsten(VI) oxytetrabromide
WOCl3,tungsten(V) oxytrichloride
WOCl4,tungsten(VI) oxytetrachloride
WOF4,tungsten(VI) oxytetrafluoride
WO2,tungsten(IV) oxide
WO2Br2,tungsten(VI) dioxydibromide
WO2Cl2,tungsten(VI) dioxydichloride
WO2I2,tungsten(VI) dioxydiiodide
WO3,tungsten(VI) oxide
WO42−,tungstate ion
